""		"grids"		"richness"		"PD_obs"		"pd_rand_mean"		"pd_rand_sd"		"pd_obs_rank"		"zscore"		"pd_obs_p"		"reps"		"PD"		"SR"		"std_resid_loess"		"mpd"		"mntd"		"loess_mpd"		"loess_mntd"		"PE"		"WE"		"std_PE"		"ntaxa.x"		"mpd.obs"		"mpd.rand.mean"		"mpd.rand.sd"		"mpd.obs.rank"		"mpd.obs.z"		"mpd.obs.p"		"runs.x"		"ntaxa.y"		"mntd.obs"		"mntd.rand.mean"		"mntd.rand.sd"		"mntd.obs.rank"		"mntd.obs.z"		"mntd.obs.p"		"runs.y"		"hotspot10_stdPDloess"		"coldspot10_lstdPDloess"		"mpa"		"name"		"coldspot10_mpd"		"hotspot10_mpd"		"coldspot10_mntd"		"hotspot10_mntd"		"coldspot10_sr"		"hotspot10_sr"		"coldspot10_stdPE"		"hotspot10_stdPE"		"cluster"		"ED"		"COLOURS"		"geometry"
"180"		"cell_3.681"		16		"1124,38645194184"		"1437,63179544072"		"34942,8957537581"		"60"		"-1,67573437069871"		"0,06"		999		"1124,38645194184"		9		"-1,1705587516715"		"402,944663020891"		"98,1588551488993"		"-0,117956153924506"		"-1,2297087203608"		"11,555082934331"		"0,156613053925272"		"0,000328701885041621"		9		"402,944663020891"		"424,341179003679"		"39,6851417840871"		"222"		"-0,539156848656321"		"0,222"		999		9		"98,1588551488993"		"215,880379945"		"54,4988335762735"		"12"		"-2,16007420840198"		"0,012"		999		NA		"-1,1705587516715"		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1882128.87262253, -2071654.49876757, -1919585.26127138, -1743971.71239164, -1882128.87262253, 2590528.15227445, 2851387.79756645, 2955902.08888665, 2685480.93779561, 2590528.15227445))
"181"		"cell_3.682"		126		"2813,83951777555"		"2921,2090821059"		"67913,4586408413"		"341"		"-0,412005740077924"		"0,341"		999		"2813,83951777555"		28		"2,25329512179547"		"427,156412712564"		"121,265990382714"		"0,510748757313374"		"0,31313097486716"		"80,5816642023478"		"1,39155081197014"		"0,369757351665758"		28		"427,156412712564"		"423,904041301922"		"19,1157686718947"		"493"		"0,170140760042986"		"0,493"		999		28		"121,265990382714"		"130,762518541705"		"19,9236806273408"		"330"		"-0,476645271354109"		"0,33"		999		"2,25329512179547"		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2071654.49876757, -2259675.17293727, -2093804.328768, -1919585.26127138, -2071654.49876757, 2851387.79756645, 3110176.05416844, 3224175.92695315, 2955902.08888665, 2851387.79756645))
"182"		"cell_3.683"		159		"2976,91945930566"		"2984,75137679451"		"63742,3859057936"		"495"		"-0,0310208680049881"		"0,495"		999		"2976,91945930566"		29		"3,00627370080393"		"428,588948294377"		"134,666428465884"		"0,555317714487541"		"0,525669712369745"		"93,0186098539779"		"1,4861365485931"		"0,815535896790936"		29		"428,588948294377"		"424,8912441718"		"17,6889197578679"		"514"		"0,209040697407929"		"0,514"		999		29		"134,666428465884"		"127,49274757371"		"19,1476925374633"		"667"		"0,374649889439059"		"0,667"		999		"3,00627370080393"		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2259675.17293727, -2446059.96673331, -2266507.5972468, -2093804.328768, -2259675.17293727, 3110176.05416844, 3366712.71460005, 3490115.63921993, 3224175.92695315, 3110176.05416844))
"183"		"cell_3.689"		68		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		35		"-0,650882593354302"		"368,146175272706"		"96,8054864475369"		"-0,329580684278917"		"0,0469982803730671"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		35		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-668052.492934803, -849375.17647456, -779759.732472283, -613298.39580482, -668052.492934803, 1028710.62785929, 1307923.075387, 1350583.47433831, 1062263.98173444, 1028710.62785929))
"184"		"cell_3.695"		17		"1209,31429500915"		"1209,34483715925"		"29479,8783610848"		"468"		"-0,000177883949553808"		"0,468"		999		"1209,31429500915"		7		"0,702400969948553"		"414,670778028675"		"269,201883244958"		"0,119772358365266"		"0,817065389430557"		"16,3272095489958"		"0,353157598112937"		"-0,324709438919945"		7		"414,670778028675"		"424,081284556943"		"47,0593081935227"		"311"		"-0,199971204199806"		"0,311"		999		7		"269,201883244958"		"240,553436507529"		"65,9629726954647"		"660"		"0,434311031882872"		"0,66"		999		NA		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1743971.71239164, -1919585.26127138, -1762254.57400277, -1601034.44691907, -1743971.71239164, 2685480.93779561, 2955902.08888665, 3052314.45804345, 2773073.00673177, 2685480.93779561))
"185"		"cell_3.7"		3		"333,467347266663"		"477,236610321704"		"5670,26611615567"		"88"		"-1,90925671089419"		"0,088"		999		"138,751180080972"		2		"-0,850523778538793"		"138,751180080972"		"138,751180080972"		"-3,67677591321509"		"-3,07069947862918"		"3,14107165405061"		"0,0340909090909091"		"-0,0957950839097553"		2		"138,751180080972"		"422,842412402763"		"152,563884443055"		"90"		"-1,8621132606769"		"0,09"		999		2		"138,751180080972"		"418,884073772054"		"152,912374781746"		"95,5"		"-1,83198314780553"		"0,0955"		999		NA		NA		NA		NA		"138,751180080972"		NA		NA		NA		2		NA		NA		NA		6		0,784975695746678		"#A5AF84"		list(c(-3.12325767698867e-10, -3.52355366477559e-10, -150585.98205355, -133478.547296535, -3.12325767698867e-10, -2550417.66461526, -2877294.93953504, -2873351.70681957, -2546922.40584458, -2550417.66461526))
"186"		"cell_3.704"		104		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		34		"-0,304807412670419"		"368,146175272706"		"96,8054864475369"		"-0,328721899408246"		"0,0341010438503826"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-779759.732472283, -945645.783051244, -858628.403248059, -708007.021243735, -779759.732472283, 1350583.47433831, 1637906.54220801, 1685153.12453975, 1389542.01786436, 1350583.47433831))
"187"		"cell_3.709"		35		"1183,5707926204"		"1421,1911517433"		"35306,8135660055"		"108"		"-1,2646035182967"		"0,108"		999		"1183,5707926204"		9		"-0,782185597447732"		"376,25882593318"		"152,37848095205"		"-0,53305162610158"		"-0,428673650464959"		"14,6568154967599"		"0,193284646191237"		"0,0630580917176808"		9		"376,25882593318"		"424,594785624247"		"40,1789928186023"		"119"		"-1,20301571294461"		"0,119"		999		9		"152,37848095205"		"217,486848042833"		"53,9545003378704"		"117"		"-1,20672727359286"		"0,117"		999		NA		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1601034.44691907, -1762254.57400277, -1600093.66943964, -1453708.85731404, -1601034.44691907, 2773073.00673177, 3052314.45804345, 3140360.64543453, 2853064.27531042, 2773073.00673177))
"188"		"cell_3.710"		145		"3300,90629031822"		"3804,21404299409"		"74624,372433938"		"32"		"-1,84243966231469"		"0,032"		999		"3300,90629031821"		43		"0,278586008738958"		"404,591244674854"		"96,3239559452619"		"0,137123894328832"		"0,0961697526930693"		"97,4637584320778"		"2,1575171539026"		"-0,532562409854475"		43		"404,591244674854"		"423,935272179913"		"14,3791580161846"		"96"		"-1,34528235125356"		"0,096"		999		43		"96,3239559452619"		"112,255754136173"		"13,7751771728886"		"124"		"-1,15655849583318"		"0,124"		999		NA		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		43		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1762254.57400277, -1922194.51247213, -1745316.09462767, -1600093.66943964, -1762254.57400277, 3052314.45804345, 3329338.55763181, 3425375.70274349, 3140360.64543453, 3052314.45804345))
"189"		"cell_3.718"		37		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		34		"-0,304807412670419"		"368,146175272706"		"96,8054864475369"		"-0,328721899408246"		"0,0341010438503826"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-708007.021243735, -858628.403248059, -769257.582674099, -634313.711982921, -708007.021243735, 1389542.01786436, 1685153.12453975, 1727780.81929069, 1424691.92330533, 1389542.01786436))
"190"		"cell_3.723"		16		"1190,81554429403"		"1414,80153306575"		"36939,2671350965"		"129"		"-1,16540456480275"		"0,129"		999		"1190,81554429403"		9		"-0,734644862401989"		"396,725590906385"		"155,050274651333"		"-0,21469318590852"		"-0,389200850331243"		"17,187598348352"		"0,219768689961531"		"0,124871176705065"		9		"396,725590906385"		"423,483212536639"		"40,0626196007619"		"218"		"-0,667894957866036"		"0,218"		999		9		"155,050274651333"		"212,648993357323"		"50,1647787983912"		"124"		"-1,14819042534754"		"0,124"		999		NA		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1453708.85731404, -1600093.66943964, -1433547.01934972, -1302398.75277717, -1453708.85731404, 2853064.27531042, 3140360.64543453, 3219799.32258026, 2925235.49302451, 2853064.27531042))
"191"		"cell_3.724"		137		"3532,23446648318"		"3810,79962901797"		"70307,0830904516"		"151"		"-1,05057548483554"		"0,151"		999		"3532,23446648318"		45		"1,0587079017551"		"415,926164226845"		"105,284762732291"		"0,262936295868608"		"0,229068263321086"		"410,095537834735"		"6,13761787181914"		"-0,749243761047202"		43		"415,926164226845"		"424,688126597096"		"13,8026403354014"		"242"		"-0,63480335336838"		"0,242"		999		43		"105,284762732291"		"112,850590392506"		"14,2654346961626"		"306"		"-0,530360821198889"		"0,306"		999		NA		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		45		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1600093.66943964, -1745316.09462767, -1563653.88668328, -1433547.01934972, -1600093.66943964, 3140360.64543453, 3425375.70274349, 3512024.13114889, 3219799.32258026, 3140360.64543453))
"192"		"cell_3.73"		58		"1839,19351903302"		"2294,65219027574"		"53759,4370665264"		"24"		"-1,96436242672775"		"0,024"		999		"1839,19351903302"		19		"-0,955992732814155"		"335,629317292187"		"115,96839229172"		"-1,0447116939916"		"-0,036188151540663"		"24,3574641056449"		"0,719267974357987"		"-0,796451831501788"		19		"335,629317292187"		"423,564375963616"		"24,440931923329"		"5"		"-3,59786030038793"		"0,005"		999		19		"115,96839229172"		"152,493473397623"		"29,1419921812652"		"111"		"-1,25334880603612"		"0,111"		999		NA		NA		"NAMPA_RS-GPZi"		NA		"335,629317292187"		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-317466.610330223, -403633.338735747, -481918.017726396, -379039.253853165, -317466.610330223, -1184801.51945906, -1506380.12779047, -1483191.14942466, -1166562.87152708, -1184801.51945906))
"193"		"cell_3.732"		271		"2735,64420067677"		"3357,48853001261"		"75410,8086187267"		"9"		"-2,26446117767647"		"0,009"		999		"2735,64420067677"		35		"-0,570973936924339"		"374,264472790548"		"86,958885110876"		"-0,234411190860338"		"-0,0984743759411783"		"35,5507124005398"		"0,728141399587522"		"-0,188119538276281"		35		"374,264472790548"		"424,048155934467"		"16,7050414360722"		"7"		"-2,98015921327908"		"0,007"		999		35		"86,958885110876"		"120,031185563838"		"16,6540736810475"		"20"		"-1,98583848530698"		"0,02"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		"86,958885110876"		NA		NA		35		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-634313.711982921, -769257.582674099, -677778.280536469, -558881.792928168, -634313.711982921, 1424691.92330533, 1727780.81929069, 1765672.78691252, 1455936.84721364, 1424691.92330533))
"194"		"cell_3.746"		34		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		34		"-0,304807412670419"		"368,146175272706"		"96,8054864475369"		"-0,328721899408246"		"0,0341010438503826"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - Fisheries Research Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-558881.792928168, -677778.280536469, -584441.235243678, -481918.017726396, -558881.792928168, 1455936.84721364, 1765672.78691252, 1798725.16815584, 1483191.14942466, 1455936.84721364))
"195"		"cell_3.747"		34		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		34		"-0,304807412670419"		"368,146175272706"		"96,8054864475369"		"-0,328721899408246"		"0,0341010438503826"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-677778.280536469, -796175.640516498, -686534.060144395, -584441.235243678, -677778.280536469, 1765672.78691252, 2074108.45468511, 2112934.57461649, 1798725.16815584, 1765672.78691252))
"196"		"cell_3.761"		114		"2786,93582767465"		"3475,55005945506"		"73396,0705201274"		"7"		"-2,54178954793013"		"0,007"		999		"2786,93582767465"		37		"-0,934527993848652"		"367,55326591693"		"89,2487685712242"		"-0,348375017526428"		"-0,0426698406438187"		"48,9860560825962"		"1,4559191773653"		"-1,57853074977555"		37		"367,55326591693"		"424,283198008617"		"16,2950071021662"		"3"		"-3,48143033850815"		"0,003"		999		37		"89,2487685712242"		"117,387257495463"		"15,8357111080978"		"35"		"-1,7769008750008"		"0,035"		999		NA		NA		NA		"Weddell Sea - Fisheries Research Zone"		NA		NA		"89,2487685712242"		NA		NA		37		"-1,57853074977555"		NA		2		0,674155120046304		"#C3A1AE"		list(c(-584441.235243678, -686534.060144395, -575010.737633834, -489502.277149097, -584441.235243678, 1798725.16815584, 2112934.57461649, 2145969.28774713, 1826847.36874109, 1798725.16815584))
"197"		"cell_3.775"		466		"3149,02224191803"		"3750,77105248493"		"76439,5636570905"		"13"		"-2,17648731759693"		"0,013"		999		"3149,02224191803"		42		"-0,352367677102181"		"392,651201974675"		"92,8953731108661"		"-0,0271245946461886"		"0,0431752483667693"		"76,0214935177136"		"2,0216517780979"		"-1,39348718401008"		42		"392,651201974675"		"423,954648161024"		"14,6756848133752"		"38"		"-2,13301434205099"		"0,038"		999		42		"92,8953731108661"		"112,864761996295"		"13,9735927395969"		"77"		"-1,42908049902171"		"0,077"		999		NA		NA		NA		"Weddell Sea - Fisheries Research Zone"		NA		NA		"92,8953731108661"		NA		NA		42		"-1,39348718401008"		NA		2		0,674155120046304		"#C3A1AE"		list(c(-489502.277149097, -575010.737633834, -461911.350659925, -393221.627337737, -489502.277149097, 1826847.36874109, 2145969.28774713, 2173122.04822455, 1849962.30767123, 1826847.36874109))
"198"		"cell_3.789"		143		"2527,17922891852"		"2720,93982865136"		"66536,0791724908"		"230"		"-0,75116763478695"		"0,23"		999		"2527,17922891852"		25		"1,34347580672628"		"420,267459685061"		"115,654804017095"		"0,332845305049389"		"0,172794202513511"		"29,1948000218786"		"0,390356586263877"		"0,284789245123698"		25		"420,267459685061"		"424,546132271037"		"20,5013758111264"		"348"		"-0,208701729356826"		"0,348"		999		25		"115,654804017095"		"135,771653839063"		"22,229324907845"		"194"		"-0,904968995026411"		"0,194"		999		"1,34347580672628"		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-393221.627337737, -461911.350659925, -347545.896780922, -295863.184378343, -393221.627337737, 1849962.30767123, 2173122.04822455, 2194318.43221964, 1868006.62850535, 1849962.30767123))
"199"		"cell_3.803"		102		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		34		"-0,304807412670419"		"368,146175272706"		"96,8054864475369"		"-0,328721899408246"		"0,0341010438503826"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-295863.184378343, -347545.896780922, -232227.843756461, -197693.800995767, -295863.184378343, 1868006.62850535, 2194318.43221964, 2209500.34191723, 1880930.87301428, 1868006.62850535))
"200"		"cell_3.823"		16		"458,714176468876"		"812,047874153291"		"17352,2469381122"		"12"		"-2,68229906773444"		"0,012"		999		"331,128981781088"		4		"-1,87044665413217"		"171,155769814355"		"103,453255413551"		"-3,44118146878387"		"-2,66888917084141"		"4,41497068822637"		"0,147715400656577"		"-0,373528991387759"		4		"171,155769814355"		"423,091004018485"		"74,8313988473127"		"11"		"-3,36670486032451"		"0,011"		999		4		"103,453255413551"		"315,713988252378"		"101,936694596354"		"24"		"-2,08227992558843"		"0,024"		999		NA		"-1,87044665413217"		NA		NA		"171,155769814355"		NA		NA		NA		NA		NA		NA		NA		1		0,785737450426805		"#C9A66D"		list(c(-401848.076980456, -434993.713071141, -217795.337476198, -201199.775790336, -401848.076980456, 3823329.05962055, 4138688.72145436, 4155782.60433322, 3839120.42339567, 3823329.05962055))
"201"		"cell_3.831"		19		"501,808399322619"		"479,293318744636"		"5399,33373127984"		"335,5"		"0,306410342032076"		"0,3355"		999		"475,433284195206"		2		"0,254145879393268"		"475,433284195207"		"475,433284195207"		"1,56027985241521"		"1,90340664635548"		"3,67283723524553"		"0,0180999180999181"		"-0,0166048107891251"		2		"475,433284195207"		"418,097956697966"		"156,521797780207"		"351"		"0,366308899529458"		"0,351"		999		2		"475,433284195207"		"429,083946351632"		"150,253323588693"		"329"		"0,308474626294805"		"0,329"		999		NA		NA		NA		NA		NA		"475,433284195207"		NA		"475,433284195207"		2		NA		NA		NA		6		0,784975695746678		"#A5AF84"		list(c(-98982.5526461886, -116273.270354223, 0, 0, -98982.5526461886, 1888699.61674218, 2218626.1647581, 2221670.88749619, 1891291.56610249, 1888699.61674218))
"202"		"cell_3.846"		4		"620,336074033353"		"649,561870084221"		"12488,1978446631"		"372"		"-0,261526959093403"		"0,372"		999		"620,336074033353"		3		"0,0814479449908736"		"413,557382688902"		"298,931250928608"		"0,44963435684376"		"-0,219017251348426"		"4,16263541343043"		"0,0333857557359862"		"-0,0362397280019379"		3		"413,557382688902"		"422,714802097098"		"97,1504359887431"		"399"		"-0,0942601987834302"		"0,399"		999		3		"298,931250928608"		"359,798406518333"		"120,560662439318"		"350"		"-0,504867461394064"		"0,35"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(0, 0, 133478.547296535, 116273.270354223, 0, 2221670.88749619, 2550417.66461526, 2546922.40584458, 2218626.1647581, 2221670.88749619))
"203"		"cell_3.860"		16		"1281,72499727458"		"1421,36278816772"		"36665,0028578041"		"219"		"-0,729251125303275"		"0,219"		999		"1281,72499727458"		9		"-0,138088567307505"		"432,193981699898"		"143,005133819103"		"0,337014012760311"		"-0,567154498766229"		"21,1839397578876"		"0,307367529669936"		"0,0865907241718861"		9		"432,193981699898"		"424,863535876964"		"39,0531480265185"		"488"		"0,187704351463709"		"0,488"		999		9		"143,005133819103"		"216,474698403126"		"53,588684244303"		"93"		"-1,37099026818957"		"0,093"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(116273.270354223, 133478.547296535, 266591.23917291, 232227.843756461, 116273.270354223, 2218626.1647581, 2546922.40584458, 2536446.20979389, 2209500.34191723, 2218626.1647581))
"204"		"cell_3.865"		39		"1202,61281844124"		"1420,45379518652"		"36225,6084466378"		"134"		"-1,14454199251609"		"0,134"		999		"1202,61281844124"		9		"-0,657230050996464"		"399,970257767866"		"155,587670244778"		"-0,164222724049045"		"-0,381261424147821"		"13,4900036692426"		"0,244791937028254"		"-0,158784392867849"		9		"399,970257767866"		"424,482287676996"		"40,4130287833012"		"212"		"-0,606537808402482"		"0,212"		999		9		"155,587670244778"		"217,48484178558"		"50,4635696632116"		"110"		"-1,22657140495406"		"0,11"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(201199.775790336, 217795.337476198, 434993.713071141, 401848.076980456, 201199.775790336, 3839120.42339567, 4155782.60433322, 4138688.72145436, 3823329.05962055, 3839120.42339567))
"205"		"cell_3.87"		4		"572,079322091647"		"653,884876567112"		"11669,5579623798"		"207"		"-0,757278435481813"		"0,207"		999		"558,198312885618"		3		"-0,23521735446702"		"372,132208590412"		"243,842921143687"		"-0,194729998147693"		"-1,03288646283874"		"5,75279572967922"		"0,0581781256191797"		"-0,0231773121596345"		3		"372,132208590412"		"423,18681089581"		"96,2591381263393"		"196,5"		"-0,530387070767129"		"0,1965"		999		3		"243,842921143687"		"360,103329443195"		"122,013994095316"		"209,5"		"-0,9528448696523"		"0,2095"		999		NA		NA		"NAMPA_RS-GPZi"		NA		NA		NA		NA		NA		NA		NA		NA		NA		3		0,731234176932112		"#D09AC6"		list(c(-379039.253853165, -481918.017726396, -558881.792928168, -439572.977127991, -379039.253853165, -1166562.87152708, -1483191.14942466, -1455936.84721364, -1145126.75585103, -1166562.87152708))
"206"		"cell_3.888"		45		"1941,24637030378"		"2223,62632518425"		"57116,853283828"		"121"		"-1,18154897559598"		"0,121"		999		"1941,24637030378"		18		"0,103978872992117"		"407,803480236182"		"106,984799233012"		"0,0863428661550954"		"-0,209079858362383"		"32,5129146526802"		"0,531549041774682"		"0,0932069162822713"		18		"407,803480236182"		"424,226373043178"		"26,3379664122271"		"217"		"-0,623544451001029"		"0,217"		999		18		"106,984799233012"		"156,930045299884"		"29,4099769463511"		"43"		"-1,69824159189177"		"0,043"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(347545.896780922, 398973.222993243, 530261.648941639, 461911.350659925, 347545.896780922, 2194318.43221964, 2519017.79098837, 2494684.91951253, 2173122.04822455, 2194318.43221964))
"207"		"cell_3.943"		33		"1692,12148088337"		"2138,10295243832"		"51656,5466932785"		"35"		"-1,96224906741306"		"0,035"		999		"1692,12148088337"		17		"-1,13418456558475"		"402,317769660018"		"118,078318657727"		"0,00962704002795137"		"-0,0932977609544225"		"21,4917312049813"		"0,337340816411673"		"0,0136994319873101"		17		"402,317769660018"		"424,591098460388"		"26,5107476304991"		"179"		"-0,840162228195522"		"0,179"		999		17		"118,078318657727"		"161,188123812884"		"31,1126490822993"		"84"		"-1,38560381152766"		"0,084"		999		NA		"-1,13418456558475"		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(677778.280536469, 796175.640516498, 903634.958799435, 769257.582674099, 677778.280536469, 1765672.78691252, 2074108.45468511, 2029597.34764895, 1727780.81929069, 1765672.78691252))
"208"		"cell_3.957"		32		"1600,74622456533"		"1717,73151116566"		"46517,114370186"		"285"		"-0,542406468850956"		"0,285"		999		"1600,74622456533"		12		"0,396065254436039"		"389,152120980171"		"189,555852031727"		"-0,250245849857984"		"0,553607754026995"		"74,9224359370701"		"1,24096918635554"		"0,479475233608176"		12		"389,152120980171"		"425,211609515472"		"31,5458875625313"		"125"		"-1,14308048755396"		"0,125"		999		12		"189,555852031727"		"187,509901414633"		"42,5952557105114"		"522"		"0,0480323590730116"		"0,522"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(769257.582674099, 903634.958799435, 1008617.4764712, 858628.403248059, 769257.582674099, 1727780.81929069, 2029597.34764895, 1979523.25535847, 1685153.12453975, 1727780.81929069))
"209"		"cell_3.972"		3		"356,244316808755"		"473,669464583752"		"5861,55998132438"		"125"		"-1,53374976311478"		"0,125"		999		"184,305119168315"		2		"-0,701059183625673"		"184,305119168315"		"184,305119168315"		"-2,96818904022941"		"-2,39769035618811"		"2,28793670280872"		"0,0148672372174676"		"-0,0844074667566855"		2		"184,305119168315"		"421,260126398094"		"152,588528448756"		"135,5"		"-1,55290184418651"		"0,1355"		999		2		"184,305119168315"		"429,879582787809"		"147,742776692498"		"119"		"-1,6621757700589"		"0,119"		999		NA		NA		NA		NA		"184,305119168315"		NA		NA		NA		2		NA		NA		NA		5		0,782129873630327		"#B3A2E1"		list(c(1008617.4764712, 1157865.39010325, 1275208.83230763, 1110835.4437481, 1008617.4764712, 1979523.25535847, 2272438.77857745, 2208726.48781739, 1924023.42742002, 1979523.25535847))
"210"		"cell_3.986"		9		"1049,38007031038"		"954,785293259791"		"22881,1240225189"		"711"		"0,62535766938096"		"0,711"		999		"1049,38007031038"		5		"1,16735298541686"		"458,238814358168"		"337,22605197359"		"0,925942784966788"		"1,17918014525833"		"16,9686286772975"		"0,211267222045582"		"0,138395412098601"		5		"458,238814358168"		"427,010260783878"		"58,1658154003032"		"653"		"0,536888434544788"		"0,653"		999		5		"337,22605197359"		"286,656734316233"		"82,5968786747266"		"751"		"0,612242477787852"		"0,751"		999		NA		NA		NA		NA		NA		NA		NA		"337,22605197359"		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(1110835.4437481, 1275208.83230763, 1389057.01574133, 1210008.6882869, 1110835.4437481, 1924023.42742002, 2208726.48781739, 2138960.23128092, 1863249.98500425, 1924023.42742002))
