"";"grids";"richness";"PD_obs";"pd_rand_mean";"pd_rand_sd";"pd_obs_rank";"zscore";"pd_obs_p";"reps";"PD";"SR";"mpd";"mntd";"std_resid_loess";"coldspot10_stdPDloess";"hotspot10_stdPDloess";"mpa";"name";"coldspot5_stdPDloess";"hotspot5_stdPDloess";"coldspot2.5_stdPDloess";"hotspot2.5_stdPDloess";"coldspot10_mpd";"hotspot10_mpd";"coldspot5_mpd";"hotspot5_mpd";"coldspot2.5_mpd";"hotspot2.5_mpd";"coldspot10_mntd";"hotspot10_mntd";"coldspot5_mntd";"hotspot5_mntd";"coldspot2.5_mntd";"hotspot2.5_mntd";"coldspot10_sr";"hotspot10_sr";"coldspot5_sr";"hotspot5_sr";"coldspot2.5_sr";"hotspot2.5_sr";"PE";"WE";"std_PE";"ntaxa.x";"mpd.obs";"mpd.rand.mean";"mpd.rand.sd";"mpd.obs.rank";"mpd.obs.z";"mpd.obs.p";"runs.x";"ntaxa.y";"mntd.obs";"mntd.rand.mean";"mntd.rand.sd";"mntd.obs.rank";"mntd.obs.z";"mntd.obs.p";"runs.y";"coldspot10_stdPE";"hotspot10_stdPE";"coldspot5_stdPE";"hotspot5_stdPE";"coldspot2.5_stdPE";"hotspot2.5_stdPE";"loess_mpd";"loess_mntd";"pd_complementarity";"pd_added";"pd_added_perc";"pd_added_perc_hot";"cluster";"ED";"COLOURS";"geometry"
"273";"cell_3.497";10;578,259757705;651,851916462727;16014,6513605079;271;-0,581530903092573;0,271;999;547,357219583;6;235,937313791933;93,9172855501667;0,0971158518429232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,44948451048228;0,0682648788372601;0,0912699769991449;6;235,937313791933;235,548645494634;49,0127415325733;444;0,0079299440338628;0,444;999;6;93,9172855501667;153,200045772791;52,7471079793633;128;-1,12390541384408;0,128;999;NA;NA;NA;NA;NA;NA;0,52228787114336;-0,39958905447892;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2463514.29007573, -2779253.49194774, -2736470.10154787, -2425591.33920661, -2463514.29007573, 660096.664568322, 744698.728728775, 889133.034145365, 788122.401120179, 660096.664568322))
"274";"cell_3.498";20;915,052915778;1046,09740229759;29552,2923904267;234;-0,762295166308112;0,234;999;884,150377656;12;198,388572137111;106,944251415025;0,272026702822082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,77018059387198;0,157337787410667;0,21243118780003;12;198,388572137111;234,768481620889;31,9212608253262;130;-1,13967645835954;0,13;999;12;106,944251415025;121,206648419306;31,0514559311989;332;-0,459314920236977;0,332;999;NA;NA;NA;NA;NA;NA;0,11791459930037;0,500444181979579;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2779253.49194774, -3092961.04211513, -3045348.48711078, -2736470.10154787, -2779253.49194774, 744698.728728775, 828756.413455674, 989493.705355377, 889133.034145365, 744698.728728775))
"275";"cell_3.5";415;506,6085304075;650,833632561629;15655,1157816671;142;-1,15269049837329;0,142;999;451,7859829595;6;202,3983760065;83,7502784296667;-0,112135001731127;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,66854147570552;0,374202804966115;-0,382931590616933;6;202,3983760065;236,049520193555;47,8351209323812;215;-0,703481950732882;0,215;999;6;83,7502784296667;150,563869000652;53,5747709420832;101;-1,2471092157018;0,101;999;NA;NA;NA;NA;NA;NA;0,0684589661721392;-0,579554792929073;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2.31608766877978e-10, -2.72067228493004e-10, -116273.270354223, -98982.5526461885, -2.31608766877978e-10, -1891291.56610249, -2221670.88749619, -2218626.1647581, -1888699.61674218, -1891291.56610249))
"276";"cell_3.510";23;369,2347173595;854,282779268902;23473,9773168087;1;-3,16585801478052;0,001;999;260,96037707;9;89,0847131898167;20,5348491391667;-0,93507466437747;NA;NA;NA;"Western Antarctic Peninsula/Domain 1 - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,5348491391667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,40838379156286;0,98905813498783;-0,898941930871563;9;89,0847131898167;236,087091339549;38,0162248412075;3;-3,86683261590956;0,003;999;9;20,5348491391667;133,098354546075;39,9020506291806;3;-2,82099550353911;0,003;999;-0,898941930871563;NA;NA;NA;NA;NA;-1,41305499797781;-1,22230226972399;TRUE;203,0541424785;0,0105767376308997;NA;1;0,65659849444449;"#D79C9A";list(c(-2112934.57461649, -2425591.33920661, -2381020.01107751, -2074108.45468511, -2112934.57461649, 686534.060144396, 788122.401120179, 913987.948952283, 796175.640516498, 686534.060144396))
"277";"cell_3.511";19;1081,0480044628;1159,85159763872;35797,5491001841;341;-0,416504188886682;0,341;999;1081,0480044628;14;233,700200225037;110,284831654057;0,47185750168728;NA;NA;NA;"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,0691493208419;0,363015801834248;0,405748296079893;14;233,700200225037;235,675285069499;30,194330195362;448;-0,0654124410670143;0,448;999;14;110,284831654057;116,311902926766;28,0794160637633;431;-0,214643753952101;0,431;999;NA;NA;NA;NA;NA;NA;0,552605269035328;0,583164214020224;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2425591.33920661, -2736470.10154787, -2686186.23680937, -2381020.01107751, -2425591.33920661, 788122.401120179, 889133.034145365, 1031130.28771824, 913987.948952283, 788122.401120179))
"278";"cell_3.512";13;860,693057888;856,301640045629;24405,0671421956;503;0,028110253277661;0,503;999;829,790519766;9;252,59101640445;107,252288527256;0,500184453023063;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,6768601905458;0,152968459775151;0,265132996777498;9;252,59101640445;236,187950650669;38,2337971175783;631;0,429020055301804;0,631;999;9;107,252288527256;133,850569189117;40,4064079805382;271;-0,6582688734587;0,271;999;NA;NA;NA;NA;NA;NA;0,799414789184551;0,312679247552289;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2736470.10154787, -3045348.48711078, -2989388.84358284, -2686186.23680937, -2736470.10154787, 889133.034145365, 989493.705355377, 1147518.86378756, 1031130.28771824, 889133.034145365))
"279";"cell_3.513";43;1418,85545772;1477,36274015497;42368,6389632458;396;-0,284241620059144;0,396;999;1418,85545772;20;247,85199471675;90,963003656685;0,80108783014347;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,1688808450374;0,445497907938664;0,548218741916147;20;247,85199471675;235,057782934454;24,7890137750331;677;0,516124275794391;0,677;999;20;90,963003656685;102,373577076955;21,6723257770109;294;-0,52650433265329;0,294;999;NA;NA;NA;NA;NA;NA;0,739298227808247;0,34887090546748;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-3045348.48711078, -3352007.39195255, -3290412.75358831, -2989388.84358284, -3045348.48711078, 989493.705355377, 1089133.22356368, 1263071.1165244, 1147518.86378756, 989493.705355377))
"280";"cell_3.524";44;619,8049278695;1380,68200533314;38648,0842776303;1;-3,87035244414076;0,001;999;569,0177036355;18;92,9732122647908;37,0442928834667;-1,35697035707682;-1,35697035707682;NA;NA;"Western Antarctic Peninsula/Domain 1 - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,8126870188352;0,902370088562941;-0,62255615380137;18;92,9732122647908;238,332511402436;26,0690590936991;1;-5,5759319358319;0,001;999;18;37,0442928834667;106,816818223326;23,0449399902634;3;-3,02767225123338;0,003;999;NA;NA;NA;NA;NA;NA;-1,38537634247599;-0,660358320644423;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-2074108.45468511, -2381020.01107751, -2329922.47260072, -2029597.34764895, -2074108.45468511, 796175.640516498, 913987.948952283, 1037348.31934683, 903634.958799435, 796175.640516498))
"281";"cell_3.525";145;1145,4056906043;2259,77782338264;60040,0026219504;1;-4,54788937158933;0,001;999;1114,5031524823;37;138,911777567439;35,0193583615243;-0,962370268122514;NA;NA;NA;"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37;NA;NA;NA;NA;15,8537870902381;1,38265582698107;-1,08723988485805;37;138,911777567439;236,113002336282;17,3293253677248;1;-5,60905994354956;0,001;999;37;35,0193583615243;82,9133653383655;12,8510047434572;1;-3,72686867158969;0,001;999;-1,08723988485805;NA;NA;NA;NA;NA;-0,323815912272527;-0,19417542462906;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2381020.01107751, -2686186.23680937, -2628539.72231028, -2329922.47260072, -2381020.01107751, 913987.948952283, 1031130.28771824, 1170301.28484547, 1037348.31934683, 913987.948952283))
"282";"cell_3.526";17;790,426670852;917,645383100465;25295,5710973049;217;-0,799887206590454;0,217;999;759,52413273;10;192,065651782264;109,40649828383;0,178485983208197;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,56814438643377;0,16570559179892;0,0881377352044705;10;192,065651782264;236,58875871642;35,4287421574032;108;-1,25669454298851;0,108;999;10;109,40649828383;129,675115922587;35,9525028265884;316;-0,563760963639147;0,316;999;NA;NA;NA;NA;NA;NA;0,0229083405852823;0,439741584759998;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2686186.23680937, -2989388.84358284, -2925235.49302451, -2628539.72231028, -2686186.23680937, 1031130.28771824, 1147518.86378756, 1302398.75277717, 1170301.28484547, 1031130.28771824))
"283";"cell_3.527";29;782,027452418;1099,43532286324;33624,0868968055;43;-1,73098156093163;0,043;999;751,124914296;13;178,430964799495;70,7750541727692;-0,260079347993695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,20385791580799;0,152687181399853;0,0919634254124953;13;178,430964799495;235,94524312764;30,5484201684773;49;-1,88272512984138;0,049;999;13;70,7750541727692;118,311663174532;28,6171437944482;50;-1,66112346302657;0,05;999;NA;NA;NA;NA;NA;NA;-0,171735750937875;-0,121405900770776;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2989388.84358284, -3290412.75358831, -3219799.32258026, -2925235.49302451, -2989388.84358284, 1147518.86378756, 1263071.1165244, 1433547.01934972, 1302398.75277717, 1147518.86378756))
"284";"cell_3.539";243;1066,3682347265;2677,43935746756;65945,2895136072;1;-6,27368665533542;0,001;999;1015,5810104925;48;83,3000100080366;25,6312644390396;-2,03140046186505;-2,03140046186505;NA;NA;"Western Antarctic Peninsula/Domain 1 - General Protection Zone";-2,03140046186505;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;48;NA;48;NA;NA;26,2863472759644;3,28253780194347;-3,35239775093407;48;83,3000100080366;236,618393169291;14,2958489995884;1;-10,7246784129903;0,001;999;48;25,6312644390396;74,5198701064174;10,0968436663427;1;-4,84196916213979;0,001;999;-3,35239775093407;NA;-3,35239775093407;NA;-3,35239775093407;NA;-1,02144763526431;-0,207369492544786;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-2329922.47260072, -2628539.72231028, -2563688.5631399, -2272438.77857745, -2329922.47260072, 1037348.31934683, 1170301.28484547, 1306264.56749758, 1157865.39010325, 1037348.31934683))
"285";"cell_3.540";31;1279,3286533374;1623,53069510818;45191,7702194843;43;-1,61913762695208;0,043;999;1248,4261152154;23;230,755487134007;65,9690703589348;0,190596213589373;NA;NA;NA;"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36,9196304232125;0,996443030281623;0,467556989569617;23;230,755487134007;236,672018571173;22,1529948220846;375;-0,267075918388571;0,375;999;23;65,9690703589348;97,6805742122414;19,1349143784584;49;-1,65725872748125;0,049;999;NA;NA;NA;NA;NA;NA;0,578807546047376;-0,0116712735546691;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2628539.72231028, -2925235.49302451, -2853064.27531042, -2563688.5631399, -2628539.72231028, 1170301.28484547, 1302398.75277717, 1453708.85731404, 1306264.56749758, 1170301.28484547))
"286";"cell_3.541";30;1017,422328231;1211,61451690012;35026,9104873277;157;-1,03760209579751;0,157;999;986,519790109;15;207,486157855699;87,6061524591333;0,150156041259938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,4759989830943;0,245488154294453;0,193885959481481;15;207,486157855699;235,59530364812;28,4935339591749;165;-0,986509635227954;0,165;999;15;87,6061524591333;112,806602992967;25,7346799952489;166;-0,979240874123406;0,166;999;NA;NA;NA;NA;NA;NA;0,175756814053438;0,1825991330294;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2925235.49302451, -3219799.32258026, -3140360.64543453, -2853064.27531042, -2925235.49302451, 1302398.75277717, 1433547.01934972, 1600093.66943964, 1453708.85731404, 1302398.75277717))
"287";"cell_3.553";242;1133,9467833325;2580,24614095707;64275,8871552464;1;-5,7047176400019;0,001;999;1106,6942571825;45;114,706071348456;30,25002480944;-1,58163921125623;-1,58163921125623;NA;NA;"Weddell Sea - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;NA;NA;NA;NA;23,6324185217895;2,35417966703611;-2,17096400661351;45;114,706071348456;236,928876747186;15,0157478616641;1;-8,13964156329306;0,001;999;45;30,25002480944;77,1814329556614;11,000064030331;1;-4,26646681481266;0,001;999;-2,17096400661351;NA;-2,17096400661351;NA;NA;NA;-0,593678997107551;-0,15571450793709;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2272438.77857745, -2563688.5631399, -2491810.51181776, -2208726.48781739, -2272438.77857745, 1157865.39010325, 1306264.56749758, 1438647.46976752, 1275208.83230763, 1157865.39010325))
"288";"cell_3.554";309;1956,0572115883;3218,65931257555;72708,1648187587;1;-4,68246905729008;0,001;999;1928,8046854383;63;187,924987132684;32,1804608746603;-0,971270742563619;NA;NA;NA;"Western Antarctic Peninsula/Domain 1 - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;63;NA;63;NA;63;31,7129789092815;2,42702611087077;-1,87282600753601;63;187,924987132684;236,804572878136;12,5233762548982;3;-3,9030677311427;0,003;999;63;32,1804608746603;68,4856235696784;7,98366181800846;1;-4,54743243421531;0,001;999;-1,87282600753601;NA;-1,87282600753601;NA;NA;NA;0,2075204424789;-0,055369658131119;TRUE;463,8673035856;0,0241620422301765;NA;2;0,60588208588518;"#BCA4A8";list(c(-2563688.5631399, -2853064.27531042, -2773073.00673177, -2491810.51181776, -2563688.5631399, 1306264.56749758, 1453708.85731404, 1601034.44691907, 1438647.46976752, 1306264.56749758))
"289";"cell_3.555";7;404,0813201013;651,055646521299;15588,4090382928;28;-1,97811216182139;0,028;999;296,7480989073;6;100,7057932441;79,4005586403833;-0,411556338675722;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33459122192185;0,0469845626599866;0,0186659309121201;6;100,7057932441;236,028954565414;48,1340350929172;10;-2,81138203061697;0,01;999;6;79,4005586403833;153,032573593468;49,8388525870421;65;-1,47740188890762;0,065;999;NA;NA;NA;NA;NA;NA;-1,30758441880351;-0,656548988433396;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2853064.27531042, -3140360.64543453, -3052314.45804345, -2773073.00673177, -2853064.27531042, 1453708.85731404, 1600093.66943964, 1762254.57400277, 1601034.44691907, 1453708.85731404))
"290";"cell_3.556";17;1080,567201169;1040,03810569653;30501,6061145423;578;0,232062815513129;0,578;999;1080,567201169;12;252,848735743939;121,595006681333;0,755396029532472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,768907135121;0,290943594519006;0,273729412788564;12;252,848735743939;235,038311252686;34,6203488440361;658;0,514449596435009;0,658;999;12;121,595006681333;120,659770104827;31,4251622841341;519;0,0297607556661341;0,519;999;NA;NA;NA;NA;NA;NA;0,854837055591611;0,759776545880194;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-3140360.64543453, -3425375.70274349, -3329338.55763181, -3052314.45804345, -3140360.64543453, 1600093.66943964, 1745316.09462767, 1922194.51247213, 1762254.57400277, 1600093.66943964))
"291";"cell_3.561";31;1017,632080939;1210,03648289868;34626,0846016967;146;-1,03398279177137;0,146;999;1017,632080939;15;202,616773289149;92,7256830131133;0,150768604852272;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,8964944647805;0,210595331647794;0,276865535411593;15;202,616773289149;235,511903789165;28,8306642846004;123;-1,14097719619965;0,123;999;15;92,7256830131133;113,379905956565;26,7220454537633;231;-0,772928216860862;0,231;999;NA;NA;NA;NA;NA;NA;0,109867205984779;0,273219714459643;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-483483.283298076, -773159.599824115, -748738.083043977, -468211.669107855, -483483.283298076, 279139.203760828, 446383.903084996, 486236.196444907, 304060.213142321, 279139.203760828))
"292";"cell_3.563";41;1223,5668299404;1430,8544030548;43365,4146991944;173;-0,995408889742746;0,173;999;1192,6642918184;19;205,812026582593;86,4691971325368;0,313777908933359;NA;NA;NA;"Weddell Sea - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40,7942328922151;0,665068623024585;1,08229589563081;19;205,812026582593;235,563543518434;25,7897640159501;129;-1,15361726138483;0,129;999;19;86,4691971325368;104,12122416968;21,9717924052437;223;-0,803394948922341;0,223;999;NA;1,08229589563081;NA;NA;NA;NA;0,153732264405149;0,242056871323968;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1062263.98173444, -1350583.47433831, -1307923.075387, -1028710.62785929, -1062263.98173444, 613298.39580482, 779759.732472284, 849375.17647456, 668052.492934803, 613298.39580482))
"293";"cell_3.564";31;1065,5438556868;1321,52774784461;36064,3335335046;89;-1,34794968840783;0,089;999;1065,5438556868;17;229,657791181273;71,1199887474;0,0478031338433359;NA;NA;NA;"Weddell Sea - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29,6974078806788;0,554053406526842;0,63031565848701;17;229,657791181273;235,142653677925;26,816619924861;393;-0,204532208459543;0,393;999;17;71,1199887474;109,298173572152;23,4854910295838;47;-1,62560726435997;0,047;999;NA;NA;NA;NA;NA;NA;0,456987947288881;-0,0851842349977569;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1350583.47433831, -1637906.54220801, -1586170.57189357, -1307923.075387, -1350583.47433831, 779759.732472284, 945645.783051245, 1030071.21349412, 849375.17647456, 779759.732472284))
"294";"cell_3.565";35;1089,0684430286;1321,70408357116;40245,8092584289;120;-1,15962059145728;0,12;999;1058,1659049066;17;213,257165047991;80,7942836323294;0,116504538786621;NA;NA;NA;"Weddell Sea - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,089136534368;0,343417320107113;0,341704813574719;17;213,257165047991;235,270154779237;28,1211516727387;210;-0,782791188192538;0,21;999;17;80,7942836323294;108,716518602156;24,1404392659289;129;-1,15665811471938;0,129;999;NA;NA;NA;NA;NA;NA;0,235064455062404;0,0860600262008366;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1637906.54220801, -1924023.42742002, -1863249.98500425, -1586170.57189357, -1637906.54220801, 945645.783051245, 1110835.4437481, 1210008.6882869, 1030071.21349412, 945645.783051245))
"295";"cell_3.566";54;1391,41350927;1427,51170989111;42988,1544243801;448;-0,174104964167193;0,448;999;1391,41350927;19;248,671880649117;98,6665873687;0,803958778738421;NA;NA;NA;"Weddell Sea - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25,3564441685626;0,421828187114471;0,534537396554014;19;248,671880649117;234,707120376886;25,367722400823;698;0,550493262721054;0,698;999;19;98,6665873687;104,034302982165;22,7576434063093;410;-0,235864299199662;0,41;999;NA;NA;NA;NA;NA;NA;0,733686249909272;0,457962330521467;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1924023.42742002, -2208726.48781739, -2138960.23128092, -1863249.98500425, -1924023.42742002, 1110835.4437481, 1275208.83230763, 1389057.01574133, 1210008.6882869, 1110835.4437481))
"296";"cell_3.567";39;1666,9429229354;1578,10000536455;47345,6797939675;651;0,408303059227033;0,651;999;1666,9429229354;22;253,612374277578;100,757447138591;1,38367020236647;NA;1,38367020236647;NA;"Weddell Sea - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28,8946550388286;0,503106785819847;0,630723891111433;22;253,612374277578;235,219526685346;23,8595435854296;778;0,770880110358195;0,778;999;22;100,757447138591;98,8261607406864;19,6986726443318;536;0,0980414484150637;0,536;999;NA;NA;NA;NA;NA;NA;0,861627895466094;0,576640447357705;FALSE;NA;NA;0,0177492890201964;2;0,60588208588518;"#BCA4A8";list(c(-2208726.48781739, -2491810.51181776, -2413102.58108635, -2138960.23128092, -2208726.48781739, 1275208.83230763, 1438647.46976752, 1567087.13932199, 1389057.01574133, 1275208.83230763))
"297";"cell_3.568";684;2557,4565846776;4018,42879192861;73181,5845518625;1;-5,40058803439944;0,001;999;2557,4565846776;88;196,017408275252;29,1045164394068;-2,85212659793851;-2,85212659793851;NA;NA;"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone";-2,85212659793851;NA;-2,85212659793851;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;NA;88;NA;88;73,3145283091522;5,13432732966209;-3,55668322363537;88;196,017408275252;236,536972084439;9,66176307001265;1;-4,19380640112654;0,001;999;88;29,1045164394068;59,8862820488807;5,94353003718254;1;-5,17903761180713;0,001;999;-3,55668322363537;NA;-3,55668322363537;NA;-3,55668322363537;NA;-0,467961577363655;-0,373642008815762;TRUE;2072,7228620996;0,107964534120825;NA;2;0,60588208588518;"#BCA4A8";list(c(-2491810.51181776, -2773073.00673177, -2685480.93779561, -2413102.58108635, -2491810.51181776, 1438647.46976752, 1601034.44691907, 1743971.71239164, 1567087.13932199, 1438647.46976752))
"298";"cell_3.569";20;1190,919244664;1154,8937693044;32924,01648598;575;0,198542421702204;0,575;999;1160,016706542;14;240,958928907997;110,933946642879;0,792726405996235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,1407160209863;0,433669462708223;0,309838502248157;14;240,958928907997;235,61158592249;30,0704567477477;528;0,177827128811653;0,528;999;14;110,933946642879;117,17613669808;28,4123924154566;447;-0,219699557993082;0,447;999;NA;NA;NA;NA;NA;NA;0,650826056787926;0,594654169413957;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2773073.00673177, -3052314.45804345, -2955902.08888665, -2685480.93779561, -2773073.00673177, 1601034.44691907, 1762254.57400277, 1919585.26127138, 1743971.71239164, 1601034.44691907))
